<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MGNT,D,20130125,000000,5678.5000000,52328
MGNT,D,20130128,000000,5646.2000000,39482
MGNT,D,20130129,000000,5582.0000000,32243
MGNT,D,20130130,000000,5600.0000000,59415
MGNT,D,20130131,000000,5640.0000000,64404
MGNT,D,20130201,000000,5818.0000000,98110
MGNT,D,20130204,000000,5819.2000000,108883
MGNT,D,20130205,000000,5770.0000000,144161
MGNT,D,20130206,000000,5808.3000000,90283
MGNT,D,20130207,000000,5825.1000000,103043
MGNT,D,20130208,000000,5797.9000000,64976
MGNT,D,20130211,000000,5770.0000000,42196
MGNT,D,20130212,000000,5829.7000000,64959
MGNT,D,20130213,000000,5861.8000000,132014
MGNT,D,20130214,000000,5821.0000000,54664
MGNT,D,20130215,000000,5833.4000000,52670
MGNT,D,20130218,000000,5832.0000000,20687
MGNT,D,20130219,000000,5860.0000000,45006
MGNT,D,20130220,000000,5863.1000000,47608
MGNT,D,20130221,000000,5763.0000000,112094
MGNT,D,20130222,000000,5780.0000000,44971
MGNT,D,20130225,000000,5713.5000000,62213
MGNT,D,20130226,000000,5630.0000000,32446
MGNT,D,20130227,000000,5665.0000000,54498
MGNT,D,20130228,000000,5704.8000000,62296
MGNT,D,20130301,000000,5679.9000000,45956
MGNT,D,20130304,000000,5700.2000000,34102
MGNT,D,20130305,000000,5750.0000000,45880
MGNT,D,20130306,000000,5850.0000000,27771
MGNT,D,20130307,000000,5955.0000000,37191
MGNT,D,20130311,000000,5813.2000000,71188
MGNT,D,20130312,000000,5842.0000000,55965
MGNT,D,20130313,000000,5875.3000000,47827
MGNT,D,20130314,000000,6050.0000000,109052
MGNT,D,20130315,000000,6089.0000000,136455
MGNT,D,20130318,000000,5996.6000000,69015
MGNT,D,20130319,000000,5881.0000000,32192
MGNT,D,20130320,000000,5981.1000000,47855
MGNT,D,20130321,000000,5870.0000000,21717
MGNT,D,20130322,000000,5765.0000000,34697
MGNT,D,20130325,000000,5726.0000000,40933
MGNT,D,20130326,000000,5644.2000000,42140
MGNT,D,20130327,000000,5600.0000000,71956
MGNT,D,20130328,000000,6000.0000000,114095
MGNT,D,20130329,000000,5934.9000000,19841
MGNT,D,20130401,000000,5910.1000000,15924
MGNT,D,20130402,000000,5992.2000000,59509
MGNT,D,20130403,000000,5980.0000000,51318
MGNT,D,20130404,000000,6000.0000000,56560
MGNT,D,20130405,000000,6070.0000000,68468
MGNT,D,20130408,000000,6333.0000000,66736
MGNT,D,20130409,000000,6401.0000000,55871
MGNT,D,20130410,000000,6435.0000000,58962
MGNT,D,20130411,000000,6403.0000000,33049
MGNT,D,20130412,000000,6390.0000000,30873
MGNT,D,20130415,000000,6407.6000000,43271
MGNT,D,20130416,000000,6390.7000000,35228
MGNT,D,20130417,000000,6400.0000000,44016
MGNT,D,20130418,000000,6370.0000000,33364
MGNT,D,20130419,000000,6330.0000000,28097
MGNT,D,20130422,000000,6382.0000000,61182
MGNT,D,20130423,000000,6273.3000000,60660
MGNT,D,20130424,000000,6368.0000000,51687
MGNT,D,20130425,000000,6349.9000000,61455
MGNT,D,20130426,000000,6330.0000000,61108
MGNT,D,20130429,000000,6305.0000000,36853
MGNT,D,20130430,000000,6640.0000000,74328
MGNT,D,20130502,000000,6650.0000000,31831
MGNT,D,20130503,000000,6835.0000000,51791
MGNT,D,20130506,000000,6860.2000000,23482
MGNT,D,20130507,000000,7015.9000000,62050
MGNT,D,20130508,000000,6815.0000000,95497
MGNT,D,20130510,000000,7020.0000000,53401
MGNT,D,20130513,000000,7037.1000000,41480
MGNT,D,20130514,000000,7180.2000000,71312
MGNT,D,20130515,000000,7190.0000000,77130
MGNT,D,20130516,000000,7060.0000000,44237
MGNT,D,20130517,000000,7089.9000000,38750
MGNT,D,20130520,000000,7294.6000000,40477
MGNT,D,20130521,000000,7196.6000000,43126
MGNT,D,20130522,000000,7455.9000000,65303
MGNT,D,20130523,000000,7164.8000000,95388
MGNT,D,20130524,000000,7029.4000000,29657
MGNT,D,20130527,000000,7135.0000000,15889
MGNT,D,20130528,000000,7473.3000000,194301
MGNT,D,20130529,000000,7293.2000000,91892
MGNT,D,20130530,000000,7362.4000000,96911
MGNT,D,20130531,000000,7169.0000000,98416
MGNT,D,20130603,000000,6923.9000000,123378
MGNT,D,20130604,000000,7082.9000000,94630
MGNT,D,20130605,000000,6931.1000000,108584
MGNT,D,20130606,000000,6857.0000000,76854
MGNT,D,20130607,000000,6938.1000000,87463
MGNT,D,20130610,000000,6998.8000000,116391
MGNT,D,20130611,000000,6930.0000000,123954
MGNT,D,20130613,000000,6831.2000000,72367
MGNT,D,20130614,000000,7105.0000000,147373
MGNT,D,20130617,000000,7300.0000000,183304
MGNT,D,20130618,000000,7313.0000000,79949
MGNT,D,20130619,000000,7132.0000000,94876
MGNT,D,20130620,000000,6920.0000000,116178
MGNT,D,20130621,000000,7170.3000000,118098
MGNT,D,20130624,000000,7220.0000000,117468
MGNT,D,20130625,000000,6961.0000000,136328
MGNT,D,20130626,000000,7100.0000000,95654
MGNT,D,20130627,000000,7227.4000000,90259
MGNT,D,20130628,000000,7560.0000000,139161
MGNT,D,20130701,000000,7490.0000000,66033
MGNT,D,20130702,000000,7234.1000000,86927
MGNT,D,20130703,000000,7010.0000000,109470
MGNT,D,20130704,000000,7252.0000000,73779
MGNT,D,20130705,000000,7030.0000000,102992
MGNT,D,20130708,000000,7235.0000000,70613
MGNT,D,20130709,000000,7250.0000000,54415
MGNT,D,20130710,000000,7138.0000000,137503
MGNT,D,20130711,000000,7250.0000000,133091
MGNT,D,20130712,000000,7429.0000000,129680
MGNT,D,20130715,000000,7520.0000000,105823
MGNT,D,20130716,000000,7410.0000000,106972
MGNT,D,20130717,000000,7359.0000000,118888
MGNT,D,20130718,000000,7480.0000000,82635
MGNT,D,20130719,000000,7700.0000000,78919
MGNT,D,20130722,000000,7795.0000000,64917
MGNT,D,20130723,000000,8260.0000000,175270
MGNT,D,20130724,000000,7967.0000000,99338
MGNT,D,20130725,000000,8066.6000000,54164
MGNT,D,20130726,000000,8178.0000000,67489
MGNT,D,20130729,000000,8020.0000000,72843
MGNT,D,20130730,000000,8166.8000000,89000
MGNT,D,20130731,000000,8025.1000000,90422
MGNT,D,20130801,000000,8166.6000000,67867
MGNT,D,20130802,000000,7985.0000000,65181
MGNT,D,20130805,000000,8099.0000000,27955
MGNT,D,20130806,000000,8010.0000000,58184
MGNT,D,20130807,000000,8020.0000000,35568
MGNT,D,20130808,000000,8070.0000000,45581
MGNT,D,20130809,000000,8107.0000000,50347
MGNT,D,20130812,000000,8080.0000000,32507
MGNT,D,20130813,000000,8165.0000000,49743
MGNT,D,20130814,000000,8239.0000000,47149
MGNT,D,20130815,000000,7979.9000000,41460
MGNT,D,20130816,000000,7975.0000000,73511
MGNT,D,20130819,000000,8019.9000000,49154
MGNT,D,20130820,000000,7849.9000000,54089
MGNT,D,20130821,000000,7743.0000000,88445
MGNT,D,20130822,000000,7839.7000000,66802
MGNT,D,20130823,000000,7898.8000000,48325
MGNT,D,20130826,000000,7808.5000000,30264
MGNT,D,20130827,000000,7450.6000000,183381
MGNT,D,20130828,000000,7260.0000000,126293
MGNT,D,20130829,000000,7418.0000000,152821
MGNT,D,20130830,000000,7435.0000000,70231
MGNT,D,20130902,000000,7566.7000000,64459
MGNT,D,20130903,000000,7500.0000000,65410
MGNT,D,20130904,000000,7529.5000000,68888
MGNT,D,20130905,000000,7735.0000000,84432
MGNT,D,20130906,000000,7671.8000000,94969
MGNT,D,20130909,000000,7709.1000000,60836
MGNT,D,20130910,000000,7764.2000000,95751
MGNT,D,20130911,000000,7840.0000000,61406
MGNT,D,20130912,000000,8090.0000000,94397
MGNT,D,20130913,000000,8055.0000000,84808
MGNT,D,20130916,000000,8171.2000000,170059
MGNT,D,20130917,000000,8113.1000000,37162
MGNT,D,20130918,000000,8083.2000000,83074
MGNT,D,20130919,000000,8230.0000000,132343
MGNT,D,20130920,000000,8080.0000000,64204
MGNT,D,20130923,000000,8030.0000000,53359
MGNT,D,20130924,000000,8049.0000000,69947
MGNT,D,20130925,000000,8091.0000000,83713
MGNT,D,20130926,000000,8258.0000000,120926
MGNT,D,20130927,000000,8180.0000000,80325
MGNT,D,20130930,000000,8213.0000000,57892
MGNT,D,20131001,000000,8269.9000000,50593
MGNT,D,20131002,000000,8197.3000000,54667
MGNT,D,20131003,000000,8152.0000000,51083
MGNT,D,20131004,000000,8400.1000000,63195
MGNT,D,20131007,000000,8639.9000000,83742
MGNT,D,20131008,000000,8720.0000000,99264
MGNT,D,20131009,000000,8698.6000000,84479
MGNT,D,20131010,000000,8666.2000000,101701
MGNT,D,20131011,000000,8539.9000000,68645
MGNT,D,20131014,000000,8360.0000000,64827
MGNT,D,20131015,000000,8452.1000000,73605
MGNT,D,20131016,000000,8333.0000000,92337
MGNT,D,20131017,000000,8323.3000000,101481
MGNT,D,20131018,000000,8386.0000000,91016
MGNT,D,20131021,000000,8480.3000000,99692
MGNT,D,20131022,000000,8547.0000000,82409
MGNT,D,20131023,000000,8570.0000000,94147
MGNT,D,20131024,000000,8447.7000000,75241
MGNT,D,20131025,000000,8312.3000000,76980
MGNT,D,20131028,000000,8510.7000000,132690
MGNT,D,20131029,000000,8599.0000000,54666
MGNT,D,20131030,000000,8700.0000000,78890
MGNT,D,20131031,000000,8651.1000000,64700
MGNT,D,20131101,000000,8740.0000000,72730
MGNT,D,20131105,000000,8715.0000000,75626
MGNT,D,20131106,000000,8678.9000000,86626
MGNT,D,20131107,000000,8752.0000000,64621
MGNT,D,20131108,000000,8602.7000000,76887
MGNT,D,20131111,000000,8644.3000000,47049
MGNT,D,20131112,000000,8770.0000000,57641
MGNT,D,20131113,000000,8510.0000000,98931
MGNT,D,20131114,000000,8704.2000000,84470
MGNT,D,20131115,000000,8724.9000000,46999
MGNT,D,20131118,000000,8830.0000000,59539
MGNT,D,20131119,000000,8792.6000000,65455
MGNT,D,20131120,000000,8809.9000000,49664
MGNT,D,20131121,000000,8763.0000000,57408
MGNT,D,20131122,000000,8821.0000000,66722
MGNT,D,20131125,000000,9045.0000000,90984
MGNT,D,20131126,000000,9012.6000000,111901
MGNT,D,20131127,000000,9156.0000000,141228
MGNT,D,20131128,000000,9172.0000000,76299
MGNT,D,20131129,000000,9160.0000000,105993
MGNT,D,20131202,000000,9127.8000000,105501
MGNT,D,20131203,000000,8950.0000000,159303
MGNT,D,20131204,000000,8640.0000000,175841
MGNT,D,20131205,000000,8567.0000000,135291
MGNT,D,20131206,000000,8718.9000000,147965
MGNT,D,20131209,000000,9007.2000000,146381
MGNT,D,20131210,000000,9040.0000000,96605
MGNT,D,20131211,000000,9100.1000000,130423
MGNT,D,20131212,000000,8970.0000000,88436
MGNT,D,20131213,000000,9066.2000000,58451
MGNT,D,20131216,000000,9138.5000000,116493
MGNT,D,20131217,000000,9158.0000000,71081
MGNT,D,20131218,000000,9207.8000000,103424
MGNT,D,20131219,000000,9085.0000000,129080
MGNT,D,20131220,000000,8960.0000000,147709
MGNT,D,20131223,000000,9148.0000000,90898
MGNT,D,20131224,000000,9231.0000000,39286
MGNT,D,20131225,000000,9182.1000000,25056
MGNT,D,20131226,000000,9130.0000000,38336
MGNT,D,20131227,000000,9137.0000000,68565
MGNT,D,20131230,000000,9240.0000000,87628
MGNT,D,20140106,000000,8956.9000000,109003
MGNT,D,20140108,000000,9154.9000000,63794
MGNT,D,20140109,000000,8990.5000000,72354
MGNT,D,20140110,000000,8450.1000000,359672
MGNT,D,20140113,000000,8258.5000000,438238
MGNT,D,20140114,000000,8414.0000000,283378
MGNT,D,20140115,000000,8902.9000000,496478
MGNT,D,20140116,000000,9025.5000000,336623
MGNT,D,20140117,000000,8975.5000000,236919
MGNT,D,20140120,000000,8714.0000000,146457
MGNT,D,20140121,000000,8413.2000000,251057
MGNT,D,20140122,000000,8250.0000000,402276
MGNT,D,20140123,000000,8283.0000000,346851
MGNT,D,20140124,000000,8266.1000000,229326
MGNT,D,20140127,000000,8249.9000000,420849
MGNT,D,20140128,000000,8232.1000000,352171
MGNT,D,20140129,000000,8290.0000000,414011
MGNT,D,20140130,000000,8116.3000000,608569
MGNT,D,20140131,000000,8395.0000000,662021
MGNT,D,20140203,000000,8554.1000000,250973
MGNT,D,20140204,000000,8412.5000000,176444
MGNT,D,20140205,000000,8540.2000000,131346
MGNT,D,20140206,000000,8540.0000000,145173
MGNT,D,20140207,000000,8455.0000000,136080
MGNT,D,20140210,000000,8280.0000000,204518
MGNT,D,20140211,000000,8249.9000000,173842
MGNT,D,20140212,000000,8409.9000000,131073
MGNT,D,20140213,000000,8435.0000000,222279
MGNT,D,20140214,000000,8554.1000000,148734
MGNT,D,20140217,000000,8617.2000000,182696
MGNT,D,20140218,000000,8584.0000000,100360
MGNT,D,20140219,000000,8735.0000000,151649
MGNT,D,20140220,000000,8719.9000000,158585
MGNT,D,20140221,000000,8730.0000000,110354
MGNT,D,20140224,000000,8743.2000000,82599
MGNT,D,20140225,000000,8755.7000000,109562
MGNT,D,20140226,000000,8810.0000000,101852
MGNT,D,20140227,000000,8732.0000000,276630
MGNT,D,20140228,000000,8760.0000000,193013
MGNT,D,20140303,000000,7748.6000000,545246
MGNT,D,20140304,000000,8553.4000000,694906
MGNT,D,20140305,000000,8450.0000000,232027
MGNT,D,20140306,000000,8149.0000000,455369
MGNT,D,20140307,000000,7880.0000000,282898
MGNT,D,20140311,000000,7645.4000000,293259
MGNT,D,20140312,000000,7715.0000000,245055
MGNT,D,20140313,000000,7630.0000000,343763
MGNT,D,20140314,000000,7420.0000000,846466
MGNT,D,20140317,000000,7883.7000000,869673
MGNT,D,20140318,000000,8082.2000000,388211
MGNT,D,20140319,000000,7900.0000000,282183
MGNT,D,20140320,000000,7970.3000000,182136
MGNT,D,20140321,000000,7684.0000000,380111
MGNT,D,20140324,000000,7660.1000000,134664
MGNT,D,20140325,000000,7791.0000000,178977
MGNT,D,20140326,000000,7976.0000000,192157
MGNT,D,20140327,000000,7818.9000000,222809
MGNT,D,20140328,000000,7836.6000000,127760
MGNT,D,20140331,000000,8100.0000000,132971
MGNT,D,20140401,000000,8300.0000000,251924
MGNT,D,20140402,000000,8400.0000000,151116
MGNT,D,20140403,000000,8400.0000000,164547
MGNT,D,20140404,000000,8430.0000000,110492
MGNT,D,20140407,000000,8270.0000000,253607
MGNT,D,20140408,000000,8242.4000000,171364
MGNT,D,20140409,000000,7980.0000000,256438
MGNT,D,20140410,000000,7830.0000000,237181
MGNT,D,20140411,000000,7820.0000000,148673
MGNT,D,20140414,000000,7700.0000000,153006
MGNT,D,20140415,000000,7620.0000000,122407
MGNT,D,20140416,000000,7663.5000000,148695
MGNT,D,20140417,000000,7750.0000000,133560
MGNT,D,20140418,000000,7800.0000000,121878
MGNT,D,20140421,000000,7754.8000000,73431
MGNT,D,20140422,000000,7680.0000000,189363
MGNT,D,20140423,000000,7520.0000000,168866
MGNT,D,20140424,000000,7149.0000000,252478
MGNT,D,20140425,000000,6850.0000000,188932
MGNT,D,20140428,000000,6670.0000000,253825
MGNT,D,20140429,000000,6770.0000000,147594
MGNT,D,20140430,000000,7066.8000000,300697
MGNT,D,20140502,000000,7250.0000000,153314
MGNT,D,20140505,000000,7200.0000000,88954
MGNT,D,20140506,000000,7340.0000000,162516
MGNT,D,20140507,000000,7520.0000000,216355
MGNT,D,20140508,000000,7750.0000000,309447
MGNT,D,20140512,000000,7720.0000000,159313
MGNT,D,20140513,000000,7900.0000000,282695
MGNT,D,20140514,000000,7900.0000000,103326
MGNT,D,20140515,000000,7822.0000000,143722
MGNT,D,20140516,000000,7880.0000000,116066
MGNT,D,20140519,000000,7990.0000000,166960
MGNT,D,20140520,000000,8200.0000000,270237
MGNT,D,20140521,000000,8230.0000000,221196
MGNT,D,20140522,000000,8250.0000000,93935
MGNT,D,20140523,000000,8340.0000000,146896
MGNT,D,20140526,000000,8360.0000000,134232
MGNT,D,20140527,000000,8379.0000000,140561
MGNT,D,20140528,000000,8610.0000000,136729
MGNT,D,20140529,000000,8950.0000000,197320
MGNT,D,20140530,000000,8810.0000000,121114
MGNT,D,20140602,000000,8880.0000000,165099
MGNT,D,20140603,000000,8930.0000000,128268
MGNT,D,20140604,000000,8970.0000000,99632
MGNT,D,20140605,000000,8928.8000000,130492
MGNT,D,20140606,000000,8980.0000000,166548
MGNT,D,20140609,000000,8949.0000000,68447
MGNT,D,20140610,000000,9100.0000000,120241
MGNT,D,20140611,000000,9070.0000000,109046
MGNT,D,20140616,000000,8899.0000000,414698
MGNT,D,20140617,000000,8799.0000000,144954
MGNT,D,20140618,000000,8912.0000000,93146
MGNT,D,20140619,000000,8890.0000000,82601
MGNT,D,20140620,000000,8815.0000000,103040
MGNT,D,20140623,000000,8869.7000000,104377
MGNT,D,20140624,000000,9118.0000000,139289
MGNT,D,20140625,000000,8940.0000000,91424
MGNT,D,20140626,000000,8898.0000000,86248
MGNT,D,20140627,000000,8820.0000000,73396
MGNT,D,20140630,000000,8860.0000000,92974
MGNT,D,20140701,000000,9068.0000000,129895
MGNT,D,20140702,000000,9369.9000000,143156
MGNT,D,20140703,000000,9339.9000000,117321
MGNT,D,20140704,000000,9249.7000000,103738
MGNT,D,20140707,000000,9480.0000000,113166
MGNT,D,20140708,000000,9550.0000000,154606
MGNT,D,20140709,000000,9660.0000000,150466
MGNT,D,20140710,000000,9765.2000000,270870
MGNT,D,20140711,000000,9890.0000000,132926
MGNT,D,20140714,000000,9950.0000000,147066
MGNT,D,20140715,000000,9800.0000000,147864
MGNT,D,20140716,000000,9850.0000000,117708
MGNT,D,20140717,000000,9640.0000000,288003
MGNT,D,20140718,000000,9475.0000000,185419
MGNT,D,20140721,000000,9285.1000000,154552
MGNT,D,20140722,000000,9380.0000000,136585
MGNT,D,20140723,000000,9880.0000000,225326
MGNT,D,20140724,000000,9999.9000000,147745
MGNT,D,20140725,000000,9650.0000000,224891
MGNT,D,20140728,000000,9610.0000000,104594
MGNT,D,20140729,000000,9450.0000000,112662
MGNT,D,20140730,000000,9240.0000000,162965
MGNT,D,20140731,000000,9150.0000000,119832
MGNT,D,20140801,000000,9209.0000000,124322
MGNT,D,20140804,000000,9340.0000000,73480
MGNT,D,20140805,000000,9247.0000000,101850
MGNT,D,20140806,000000,9120.0000000,149338
MGNT,D,20140807,000000,8648.0000000,245798
MGNT,D,20140808,000000,8940.0000000,195029
MGNT,D,20140811,000000,9025.0000000,91216
MGNT,D,20140812,000000,9075.0000000,78674
MGNT,D,20140813,000000,9199.0000000,116807
MGNT,D,20140814,000000,9260.0000000,141697
MGNT,D,20140815,000000,9384.0000000,85079
MGNT,D,20140818,000000,9565.0000000,52958
MGNT,D,20140819,000000,9550.0000000,69700
MGNT,D,20140820,000000,9450.0000000,66913
MGNT,D,20140821,000000,9700.7000000,70858
MGNT,D,20140822,000000,9690.0000000,65399
MGNT,D,20140825,000000,9698.0000000,26598
MGNT,D,20140826,000000,9769.9000000,72866
MGNT,D,20140827,000000,9669.0000000,82546
MGNT,D,20140828,000000,9345.0000000,185150
MGNT,D,20140829,000000,9099.0000000,161094
MGNT,D,20140901,000000,8900.0000000,188431
MGNT,D,20140902,000000,9010.0000000,92966
MGNT,D,20140903,000000,9409.2000000,180460
MGNT,D,20140904,000000,9508.0000000,77336
MGNT,D,20140905,000000,9750.0000000,255791
MGNT,D,20140908,000000,9590.0000000,76859
MGNT,D,20140909,000000,9760.0000000,89825
MGNT,D,20140910,000000,9810.0000000,74448
MGNT,D,20140911,000000,9929.0000000,128528
MGNT,D,20140912,000000,9924.7000000,96474
MGNT,D,20140915,000000,9877.0000000,218521
MGNT,D,20140916,000000,10000.0000000,251368
MGNT,D,20140917,000000,9812.0000000,136004
MGNT,D,20140918,000000,9840.0000000,135482
MGNT,D,20140919,000000,9650.0000000,140025
MGNT,D,20140922,000000,9530.0000000,131314
MGNT,D,20140923,000000,9750.0000000,108365
MGNT,D,20140924,000000,9940.0000000,133468
MGNT,D,20140925,000000,10000.0000000,191738
MGNT,D,20140926,000000,9957.0000000,129671
MGNT,D,20140929,000000,9845.5000000,122952
MGNT,D,20140930,000000,9920.0000000,194250
MGNT,D,20141001,000000,9884.9000000,163302
MGNT,D,20141002,000000,9770.0000000,220245
MGNT,D,20141003,000000,9987.0000000,186005
MGNT,D,20141006,000000,10256.0000000,226265
MGNT,D,20141007,000000,10059.0000000,123587
MGNT,D,20141008,000000,9998.0000000,146905
MGNT,D,20141009,000000,10245.0000000,205267
MGNT,D,20141010,000000,10280.0000000,132375
MGNT,D,20141013,000000,10260.0000000,164181
MGNT,D,20141014,000000,10390.0000000,151585
MGNT,D,20141015,000000,10218.1000000,148432
MGNT,D,20141016,000000,10150.0000000,191814
MGNT,D,20141017,000000,9980.0000000,207782
MGNT,D,20141020,000000,9949.9000000,121281
MGNT,D,20141021,000000,10085.0000000,154549
MGNT,D,20141022,000000,10080.0000000,144889
MGNT,D,20141023,000000,10150.0000000,120750
MGNT,D,20141024,000000,10180.0000000,145848
MGNT,D,20141027,000000,10240.0000000,124058
MGNT,D,20141028,000000,10897.0000000,264697
MGNT,D,20141029,000000,11205.0000000,317845
MGNT,D,20141030,000000,11370.0000000,301203
MGNT,D,20141031,000000,11900.0000000,245165
MGNT,D,20141103,000000,11849.0000000,110467
MGNT,D,20141105,000000,11855.0000000,161686
MGNT,D,20141106,000000,11930.0000000,249269
MGNT,D,20141107,000000,11750.0000000,331303
MGNT,D,20141110,000000,11750.0000000,148204
MGNT,D,20141111,000000,11600.0000000,122019
MGNT,D,20141112,000000,11830.0000000,112598
MGNT,D,20141113,000000,11790.0000000,96695
MGNT,D,20141114,000000,11850.0000000,110348
MGNT,D,20141117,000000,11750.0000000,80531
MGNT,D,20141118,000000,11789.8000000,119392
MGNT,D,20141119,000000,11640.0000000,91215
MGNT,D,20141120,000000,11700.0000000,108482
MGNT,D,20141121,000000,11752.0000000,115656
MGNT,D,20141124,000000,11899.0000000,136426
MGNT,D,20141125,000000,11850.0000000,62294
MGNT,D,20141126,000000,11899.9000000,132566
MGNT,D,20141127,000000,11845.0000000,125691
MGNT,D,20141128,000000,11795.0000000,311258
MGNT,D,20141201,000000,11840.0000000,321874
MGNT,D,20141202,000000,12300.0000000,274918
MGNT,D,20141203,000000,12299.0000000,281081
MGNT,D,20141204,000000,12010.0000000,288472
MGNT,D,20141205,000000,11525.0000000,278688
MGNT,D,20141208,000000,11404.0000000,218098
MGNT,D,20141209,000000,11201.0000000,222874
MGNT,D,20141210,000000,11350.0000000,257427
MGNT,D,20141211,000000,11000.0000000,364212
MGNT,D,20141212,000000,10770.0000000,416691
MGNT,D,20141215,000000,10195.0000000,623732
MGNT,D,20141216,000000,10600.0000000,757180
MGNT,D,20141217,000000,10050.0000000,444415
MGNT,D,20141218,000000,10600.0000000,567554
MGNT,D,20141219,000000,10400.0000000,338104
MGNT,D,20141222,000000,10000.0000000,183834
MGNT,D,20141223,000000,10100.0000000,122835
MGNT,D,20141224,000000,10005.0000000,63808
MGNT,D,20141225,000000,9964.0000000,51129
MGNT,D,20141226,000000,10292.0000000,41690
MGNT,D,20141229,000000,10160.0000000,141676
MGNT,D,20141230,000000,9701.0000000,102243
MGNT,D,20150105,000000,9877.0000000,98636
MGNT,D,20150106,000000,10400.0000000,259424
MGNT,D,20150108,000000,10627.0000000,208467
MGNT,D,20150109,000000,10542.0000000,176216
MGNT,D,20150112,000000,10689.0000000,165434
MGNT,D,20150113,000000,11180.0000000,145672
MGNT,D,20150114,000000,11450.0000000,183088
MGNT,D,20150115,000000,11304.0000000,183077
MGNT,D,20150116,000000,11350.0000000,156920
MGNT,D,20150119,000000,11235.0000000,136224
MGNT,D,20150120,000000,11395.0000000,130355
MGNT,D,20150121,000000,11855.0000000,151599
MGNT,D,20150122,000000,12070.0000000,157124
MGNT,D,20150123,000000,11750.0000000,163065
MGNT,D,20150126,000000,11540.0000000,181620
MGNT,D,20150127,000000,11270.0000000,183094
MGNT,D,20150128,000000,10200.0000000,255556
MGNT,D,20150129,000000,10550.0000000,225457
MGNT,D,20150130,000000,10590.0000000,164331
MGNT,D,20150202,000000,10190.0000000,126255
MGNT,D,20150203,000000,10400.0000000,112824
MGNT,D,20150204,000000,10340.0000000,95601
MGNT,D,20150205,000000,10235.0000000,369086
MGNT,D,20150206,000000,11075.0000000,335110
MGNT,D,20150209,000000,11440.0000000,388679
MGNT,D,20150210,000000,11490.0000000,109153
MGNT,D,20150211,000000,11500.0000000,148741
MGNT,D,20150212,000000,11855.0000000,364569
MGNT,D,20150213,000000,12250.0000000,280351
MGNT,D,20150216,000000,11920.0000000,158770
MGNT,D,20150217,000000,11820.0000000,113727
MGNT,D,20150218,000000,11766.0000000,174112
MGNT,D,20150219,000000,11800.0000000,101395
MGNT,D,20150220,000000,11796.0000000,87142
MGNT,D,20150224,000000,11687.0000000,127921
MGNT,D,20150225,000000,11510.0000000,96235
MGNT,D,20150226,000000,11574.0000000,79396
MGNT,D,20150227,000000,11305.0000000,93147
MGNT,D,20150302,000000,11367.0000000,85057
MGNT,D,20150303,000000,11650.0000000,143821
MGNT,D,20150304,000000,11100.0000000,98212
MGNT,D,20150305,000000,11360.0000000,104956
MGNT,D,20150306,000000,11347.0000000,79401
MGNT,D,20150310,000000,10820.0000000,200567
MGNT,D,20150311,000000,10835.0000000,92446
MGNT,D,20150312,000000,10600.0000000,135981
MGNT,D,20150313,000000,10350.0000000,125865
MGNT,D,20150316,000000,10350.0000000,130573
MGNT,D,20150317,000000,10360.0000000,83353
MGNT,D,20150318,000000,10699.0000000,101933
MGNT,D,20150319,000000,10500.0000000,120340
MGNT,D,20150320,000000,10900.0000000,104587
MGNT,D,20150323,000000,10550.0000000,69871
MGNT,D,20150324,000000,10798.0000000,69485
MGNT,D,20150325,000000,11000.0000000,104477
MGNT,D,20150326,000000,11140.0000000,159687
MGNT,D,20150327,000000,11038.0000000,96370
MGNT,D,20150330,000000,11185.0000000,92775
MGNT,D,20150331,000000,11350.0000000,106528
MGNT,D,20150401,000000,11750.0000000,148885
MGNT,D,20150402,000000,11971.0000000,140064
MGNT,D,20150403,000000,11799.0000000,48669
MGNT,D,20150406,000000,11900.0000000,68275
MGNT,D,20150407,000000,12020.0000000,155838
MGNT,D,20150408,000000,11890.0000000,85453
MGNT,D,20150409,000000,11744.0000000,198281
MGNT,D,20150410,000000,11711.0000000,92777
MGNT,D,20150413,000000,12300.0000000,179381
MGNT,D,20150414,000000,11801.0000000,117225
MGNT,D,20150415,000000,11870.0000000,129506
MGNT,D,20150416,000000,11600.0000000,109634
MGNT,D,20150417,000000,11520.0000000,107787
MGNT,D,20150420,000000,11664.0000000,102507
MGNT,D,20150421,000000,12207.0000000,181238
MGNT,D,20150422,000000,12135.0000000,193513
MGNT,D,20150423,000000,11900.0000000,146933
MGNT,D,20150424,000000,11824.0000000,82682
MGNT,D,20150427,000000,11577.0000000,99715
MGNT,D,20150428,000000,11350.0000000,97204
MGNT,D,20150429,000000,11458.0000000,75483
MGNT,D,20150430,000000,11280.0000000,166952
MGNT,D,20150505,000000,11038.0000000,186130
MGNT,D,20150506,000000,11083.0000000,79319
MGNT,D,20150507,000000,11090.0000000,124335
MGNT,D,20150508,000000,11295.0000000,99740
MGNT,D,20150512,000000,11220.0000000,105094
MGNT,D,20150513,000000,11100.0000000,69986
MGNT,D,20150514,000000,11240.0000000,72367
MGNT,D,20150515,000000,11372.0000000,92297
MGNT,D,20150518,000000,11042.0000000,101696
MGNT,D,20150519,000000,10986.0000000,70601
MGNT,D,20150520,000000,10940.0000000,38063
MGNT,D,20150521,000000,11035.0000000,63413
MGNT,D,20150522,000000,11020.0000000,41520
